unix_timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1788787857.7560334,-0.01925,0.00642,-1.00111,0.00094,0.00491,0.00018
1788787857.8845866,-0.03674,-0.00426,-1.00557,0.00488,0.00261,0.02239
1788787857.9485102,-0.02178,0.01849,-1.00148,0.00325,0.01245,-0.01607
1788787858.138016,-0.01852,0.0093,-1.00107,0.01153,0.02072,0.00122
1788787858.1512606,-0.00934,0.0141,-0.99671,0.00837,0.01176,-0.03195
1788787858.2707171,-0.02018,0.00542,-1.00148,0.00069,0.01855,0.00908
1788787858.382667,-0.03259,0.00937,-0.9952,-0.00031,0.04202,-0.01809
1788787858.504556,-0.00143,0.01679,-0.99911,-0.00043,0.01776,-0.00853
1788787858.5590186,-0.01685,-9e-05,-0.98541,0.01408,0.01607,0.01197
1788787858.6933944,-0.0071,0.01902,-1.00689,0.00979,0.01201,-0.00488
1788787858.7656658,-0.033,0.03088,-0.9961,0.01594,-0.00262,-0.01252
1788787858.9242332,-0.00262,-0.00355,-1.0022,0.00565,0.01718,0.02637
1788787858.9841897,-0.01261,-0.00569,-0.99419,-0.00207,0.00483,0.00685
1788787859.1017163,-0.01693,0.01287,-0.99923,-0.00141,0.00737,0.00728
1788787859.2238827,-0.02496,0.01085,-1.00326,-0.01128,0.00705,0.00508
1788787859.281806,0.00596,0.00416,-1.00101,-0.00603,0.01159,0.00112
1788787859.432193,0.00655,0.02529,-0.99353,0.01028,0.01904,-0.02186
1788787859.5311012,-0.01867,-0.00357,-0.99157,-0.03322,0.03451,-0.01049
1788787859.5793855,-0.01626,0.00796,-1.00456,0.00953,0.01049,-0.01737
1788787859.699816,-0.00522,0.01649,-0.99955,0.00402,0.01716,0.00286
1788787859.8192258,-0.00013,0.00886,-0.99828,-0.00089,-0.00101,0.00166
1788787859.9439812,-0.01838,0.01036,-0.99719,0.00657,-0.00677,0.02015
1788787860.0226855,-0.00612,0.01204,-1.00474,0.00937,-0.00264,0.00038
1788787860.1447728,0.00325,-0.00071,-0.99784,0.02564,0.00226,0.01236
1788787860.197654,-0.01096,0.01152,-1.00251,0.00935,-0.00271,0.00259
1788787860.3216634,-0.02156,0.00493,-1.00826,-0.00438,-0.01762,-0.0036
1788787860.447687,-0.00727,-0.01023,-0.99985,-0.0043,0.01085,0.03411
1788787860.522016,-0.00724,0.00802,-1.00819,-0.0005,-0.006,0.00182
1788787860.634204,-0.01933,0.00049,-0.99951,0.00055,0.00957,0.02153
1788787860.704801,-0.01291,0.01771,-0.99953,0.00592,0.00159,-0.01872
1788787860.8193138,-0.00762,0.00563,-0.99792,-0.00427,0.0036,0.00074
1788787860.989605,-0.00947,0.00818,-1.00416,-0.00162,0.00321,-0.00798
1788787861.0539792,-0.02593,-0.00124,-0.99417,0.01741,-0.00199,-0.00803
1788787861.1172771,-0.00251,0.00175,-0.99932,-0.0029,0.00688,0.00812
1788787861.272068,-0.01675,-0.00223,-0.98503,0.02199,0.00613,-0.00653
1788787861.3662975,-0.03893,0.03189,-0.99215,0.00784,0.00633,-0.03568
1788787861.4968367,0.01249,0.00504,-1.00525,0.00089,0.00594,0.00018
1788787861.553329,-0.01082,0.0125,-0.99271,-0.00212,-0.01456,0.04131
1788787861.6667907,-0.01391,0.03793,-1.00163,-0.00365,0.00799,-0.02655
1788787861.766891,-0.01438,0.02419,-0.99485,0.00807,0.0079,-0.01958
1788787861.846349,0.00037,0.02177,-1.00523,0.00548,0.0033,0.00033
1788787861.9693363,0.01404,0.02178,-0.99744,-0.00501,0.02636,-0.0862
1788787862.0705657,0.00067,-0.00107,-0.99458,-0.03876,0.01032,0.00743
1788787862.1526866,-0.03927,-0.03604,-1.02843,-0.03756,-0.01262,0.04536
